,离职人数,疫情等级,月份,lunar_year,lunar_month,lunar_day,离职人数比,前一天在职人数,前一天离职人数
2023-05-30,176.0,0,5,2023,4,12,0.05391953546246371,4822,260.0
2023-05-31,199.0,0,5,2023,4,13,0.03689727463312369,4770,176.0
2023-06-01,248.0,0,6,2023,4,14,0.04353533143732225,4571,199.0
2023-06-02,136.0,0,6,2023,4,15,0.057341040462427745,4325,248.0
2023-06-03,2.0,0,6,2023,4,16,0.032458233890214794,4190,136.0
2023-06-04,0.0,0,6,2023,4,17,0.0004775549188156638,4188,2.0
2023-06-05,134.0,0,6,2023,4,18,0.0,4188,0.0
2023-06-06,70.0,0,6,2023,4,19,0.03305377405032067,4054,134.0
2023-06-07,79.0,0,6,2023,4,20,0.016802688430148822,4166,70.0
2023-06-08,93.0,0,6,2023,4,21,0.018414918414918414,4290,79.0
2023-06-09,86.0,0,6,2023,4,22,0.021389144434222632,4348,93.0
2023-06-10,1.0,0,6,2023,4,23,0.019616788321167884,4384,86.0
2023-06-11,0.0,0,6,2023,4,24,0.00022104332449160034,4524,1.0
2023-06-12,175.0,0,6,2023,4,25,0.0,4637,0.0
2023-06-13,109.0,0,6,2023,4,26,0.03922008068130883,4462,175.0
2023-06-14,99.0,0,6,2023,4,27,0.02378354789439232,4583,109.0
2023-06-15,78.0,0,6,2023,4,28,0.02097457627118644,4720,99.0
2023-06-16,105.0,0,6,2023,4,29,0.016290726817042606,4788,78.0
2023-06-17,34.0,0,6,2023,4,30,0.021865889212827987,4802,105.0
2023-06-18,0.0,0,6,2023,5,1,0.00683142455294354,4977,34.0
2023-06-19,100.0,0,6,2023,5,2,0.0,5142,0.0
2023-06-20,90.0,0,6,2023,5,3,0.019833399444664817,5042,100.0
2023-06-21,91.0,0,6,2023,5,4,0.01738794435857805,5176,90.0
2023-06-22,3.0,0,6,2023,5,5,0.017044390335268778,5339,91.0
2023-06-23,1.0,0,6,2023,5,6,0.0005622188905547226,5336,3.0
2023-06-24,1.0,0,6,2023,5,7,0.000177430801987225,5636,1.0
2023-06-25,0.0,0,6,2023,5,8,0.00015969338869370808,6262,1.0
2023-06-26,224.0,0,6,2023,5,9,0.0,6279,0.0
2023-06-27,150.0,0,6,2023,5,10,0.03699421965317919,6055,224.0
2023-06-28,127.0,0,6,2023,5,11,0.025397900440230273,5906,150.0
2023-06-29,151.0,0,6,2023,5,12,0.021976120436061602,5779,127.0
2023-06-30,302.0,0,6,2023,5,13,0.026830135039090264,5628,151.0
2023-07-01,4.0,0,7,2023,5,14,0.056702966579046186,5326,302.0
2023-07-02,0.0,0,7,2023,5,15,0.000751597143930853,5322,4.0
2023-07-03,289.0,0,7,2023,5,16,0.0,5322,0.0
2023-07-04,60.0,0,7,2023,5,17,0.057421021259686074,5033,289.0
2023-07-05,58.0,0,7,2023,5,18,0.012065151819827067,4973,60.0
2023-07-06,62.0,0,7,2023,5,19,0.011750405186385737,4936,58.0
2023-07-07,76.0,0,7,2023,5,20,0.012387612387612388,5005,62.0
2023-07-08,2.0,0,7,2023,5,21,0.014849550605705353,5118,76.0
2023-07-09,0.0,0,7,2023,5,22,0.0003787161522438932,5281,2.0
2023-07-10,131.0,0,7,2023,5,23,0.0,5456,0.0
2023-07-11,88.0,0,7,2023,5,24,0.02460093896713615,5325,131.0
2023-07-12,107.0,0,7,2023,5,25,0.016236162361623615,5420,88.0
2023-07-13,111.0,0,7,2023,5,26,0.019615032080659945,5455,107.0
2023-07-14,115.0,0,7,2023,5,27,0.020273972602739727,5475,111.0
2023-07-15,2.0,0,7,2023,5,28,0.02137546468401487,5380,115.0
2023-07-16,0.0,0,7,2023,5,29,0.0003718854592785422,5378,2.0
2023-07-17,113.0,0,7,2023,5,30,0.0,5378,0.0
2023-07-18,92.0,0,7,2023,6,1,0.021462488129154796,5265,113.0
2023-07-19,59.0,0,7,2023,6,2,0.017784651072878407,5173,92.0
2023-07-20,58.0,0,7,2023,6,3,0.011536957371920219,5114,59.0
2023-07-21,53.0,0,7,2023,6,4,0.011471518987341773,5056,58.0
2023-07-22,0.0,0,7,2023,6,5,0.010593643813711773,5003,53.0
2023-07-23,0.0,0,7,2023,6,6,0.0,5003,0.0
2023-07-24,69.0,0,7,2023,6,7,0.0,5003,0.0
2023-07-25,76.0,0,7,2023,6,8,0.013984596676124847,4934,69.0
2023-07-26,87.0,0,7,2023,6,9,0.015644298065047343,4858,76.0
2023-07-27,77.0,0,7,2023,6,10,0.018235170823726683,4771,87.0
2023-07-28,115.0,0,7,2023,6,11,0.016403919897741797,4694,77.0
2023-07-29,0.0,0,7,2023,6,12,0.025109170305676855,4580,115.0
2023-07-30,0.0,0,7,2023,6,13,0.0,4655,0.0
2023-07-31,250.0,0,7,2023,6,14,0.0,4735,0.0
2023-08-01,132.0,0,8,2023,6,15,0.055741360089186176,4485,250.0
2023-08-02,56.0,0,8,2023,6,16,0.029749830966869506,4437,132.0
2023-08-03,65.0,0,8,2023,6,17,0.012623985572587917,4436,56.0
2023-08-04,122.0,0,8,2023,6,18,0.014675999096861594,4429,65.0
2023-08-05,0.0,0,8,2023,6,19,0.028221142724959517,4323,122.0
2023-08-06,0.0,0,8,2023,6,20,0.0,4332,0.0
2023-08-07,212.0,0,8,2023,6,21,0.0,4343,0.0
2023-08-08,74.0,0,8,2023,6,22,0.05131929314935851,4131,212.0
2023-08-09,65.0,0,8,2023,6,23,0.018213142997784888,4063,74.0
2023-08-10,94.0,0,8,2023,6,24,0.016221612178687297,4007,65.0
2023-08-11,138.0,0,8,2023,6,25,0.022102045614860098,4253,94.0
2023-08-12,2.0,0,8,2023,6,26,0.031242925062259452,4417,138.0
2023-08-13,0.0,0,8,2023,6,27,0.00042526047203912394,4703,2.0
2023-08-14,247.0,0,8,2023,6,28,0.0,4956,0.0
2023-08-15,206.0,0,8,2023,6,29,0.05245275005308983,4709,247.0
2023-08-16,226.0,0,8,2023,7,1,0.04351499788762146,4734,206.0
2023-08-17,255.0,0,8,2023,7,2,0.04806465333900468,4702,226.0
2023-08-18,284.0,0,8,2023,7,3,0.05467409948542024,4664,255.0
2023-08-19,0.0,0,8,2023,7,4,0.06281796062817961,4521,284.0
2023-08-20,0.0,0,8,2023,7,5,0.0,4683,0.0
2023-08-21,351.0,0,8,2023,7,6,0.0,4803,0.0
2023-08-22,159.0,0,8,2023,7,7,0.07884097035040431,4452,351.0
2023-08-23,136.0,0,8,2023,7,8,0.03538838192744269,4493,159.0
2023-08-24,188.0,0,8,2023,7,9,0.030068538580588104,4523,136.0
2023-08-25,400.0,0,8,2023,7,10,0.04190815871600535,4486,188.0
2023-08-26,0.0,0,8,2023,7,11,0.09485416172634574,4217,400.0
2023-08-27,0.0,0,8,2023,7,12,0.0,4368,0.0
2023-08-28,311.0,0,8,2023,7,13,0.0,4473,0.0
2023-08-29,125.0,0,8,2023,7,14,0.07470574105212587,4163,311.0
2023-08-30,194.0,0,8,2023,7,15,0.02888837531777213,4327,125.0
2023-08-31,261.0,0,8,2023,7,16,0.04405086285195277,4404,194.0
2023-09-01,2.0,0,9,2023,7,17,0.059385665529010236,4395,261.0
2023-09-02,0.0,0,9,2023,7,18,0.0004310344827586207,4640,2.0
2023-09-03,0.0,0,9,2023,7,19,0.0,4640,0.0
2023-09-04,449.0,0,9,2023,7,20,0.0,4888,0.0
2023-09-05,174.0,0,9,2023,7,21,0.10114890741157918,4439,449.0
2023-09-06,176.0,0,9,2023,7,22,0.03500301750150875,4971,174.0
2023-09-07,171.0,0,9,2023,7,23,0.033008252063015754,5332,176.0
2023-09-08,170.0,0,9,2023,7,24,0.029863779252532308,5726,171.0
2023-09-09,177.0,0,9,2023,7,25,0.02722177742193755,6245,170.0
2023-09-10,0.0,0,9,2023,7,26,0.02686703096539162,6588,177.0
2023-09-11,225.0,0,9,2023,7,27,0.0,7206,0.0
2023-09-12,290.0,0,9,2023,7,28,0.031245660324954867,7201,225.0
2023-09-13,255.0,0,9,2023,7,29,0.040827819231310715,7103,290.0
2023-09-14,260.0,0,9,2023,7,30,0.035269709543568464,7230,255.0
2023-09-15,273.0,0,9,2023,8,1,0.03419702748914902,7603,260.0
2023-09-16,3.0,0,9,2023,8,2,0.03464467005076142,7880,273.0
2023-09-17,0.0,0,9,2023,8,3,0.00036429872495446266,8235,3.0
2023-09-18,272.0,0,9,2023,8,4,0.0,8520,0.0
2023-09-19,245.0,0,9,2023,8,5,0.03297769156159069,8248,272.0
2023-09-20,227.0,0,9,2023,8,6,0.029564377941353928,8287,245.0
2023-09-21,274.0,0,9,2023,8,7,0.027280374954933302,8321,227.0
2023-09-22,249.0,0,9,2023,8,8,0.0332040717401842,8252,274.0
2023-09-23,3.0,0,9,2023,8,9,0.030373261771163697,8198,249.0
2023-09-24,0.0,0,9,2023,8,10,0.0003595397890699904,8344,3.0
2023-09-25,381.0,0,9,2023,8,11,0.0,8621,0.0
2023-09-26,283.0,0,9,2023,8,12,0.0462378640776699,8240,381.0
2023-09-27,342.0,0,9,2023,8,13,0.034307188750151534,8249,283.0
2023-09-28,424.0,0,9,2023,8,14,0.04223786587625046,8097,342.0
2023-09-29,5.0,0,9,2023,8,15,0.05365051246362141,7903,424.0
2023-09-30,0.0,0,9,2023,8,16,0.0006330716637123322,7898,5.0
2023-10-01,0.0,0,10,2023,8,17,0.0,7905,0.0
2023-10-02,0.0,0,10,2023,8,18,0.0,7905,0.0
2023-10-03,0.0,0,10,2023,8,19,0.0,7905,0.0
2023-10-04,0.0,0,10,2023,8,20,0.0,7905,0.0
2023-10-05,528.0,0,10,2023,8,21,0.0,7905,0.0
2023-10-06,350.0,0,10,2023,8,22,0.07157381049206994,7377,528.0
2023-10-07,1.0,0,10,2023,8,23,0.04956804985129585,7061,350.0
2023-10-08,0.0,0,10,2023,8,24,0.00013852334118298935,7219,1.0
2023-10-09,345.0,0,10,2023,8,25,0.0,7471,0.0
2023-10-10,289.0,0,10,2023,8,26,0.048414257648049394,7126,345.0
2023-10-11,171.0,0,10,2023,8,27,0.040161200667037246,7196,289.0
2023-10-12,205.0,0,10,2023,8,28,0.02376320177876598,7196,171.0
2023-10-13,236.0,0,10,2023,8,29,0.029310837861023734,6994,205.0
2023-10-14,0.0,0,10,2023,8,30,0.034833948339483396,6775,236.0
2023-10-15,0.0,0,10,2023,9,1,0.0,6872,0.0
2023-10-16,239.0,0,10,2023,9,2,0.0,6976,0.0
2023-10-17,99.0,0,10,2023,9,3,0.03547573103755381,6737,239.0
2023-10-18,85.0,0,10,2023,9,4,0.014410480349344978,6870,99.0
2023-10-19,107.0,0,10,2023,9,5,0.011835143414090782,7182,85.0
2023-10-20,165.0,0,10,2023,9,6,0.0142761841227485,7495,107.0
2023-10-21,1.0,0,10,2023,9,7,0.021551724137931036,7656,165.0
2023-10-22,0.0,0,10,2023,9,8,0.0001304631441617743,7665,1.0
2023-10-23,257.0,0,10,2023,9,9,0.0,7730,0.0
2023-10-24,136.0,0,10,2023,9,10,0.034376672017121454,7476,257.0
2023-10-25,209.0,0,10,2023,9,11,0.017815037987948652,7634,136.0
2023-10-26,192.0,0,10,2023,9,12,0.027164023914738756,7694,209.0
2023-10-27,213.0,0,10,2023,9,13,0.02506854680767724,7659,192.0
2023-10-28,2.0,0,10,2023,9,14,0.027875932469572047,7641,213.0
2023-10-29,0.0,0,10,2023,9,15,0.00025493945188017844,7845,2.0
2023-10-30,287.0,0,10,2023,9,16,0.0,7874,0.0
2023-10-31,172.0,0,10,2023,9,17,0.03782786345063925,7587,287.0
2023-11-01,233.0,0,11,2023,9,18,0.022851069483193834,7527,172.0
2023-11-02,144.0,0,11,2023,9,19,0.03192655522060839,7298,233.0
2023-11-03,135.0,0,11,2023,9,20,0.020128599384959464,7154,144.0
2023-11-04,1.0,0,11,2023,9,21,0.019222554463904314,7023,135.0
2023-11-05,0.0,0,11,2023,9,22,0.00014232849416453175,7026,1.0
2023-11-06,201.0,0,11,2023,9,23,0.0,7223,0.0
2023-11-07,83.0,0,11,2023,9,24,0.028624323554542867,7022,201.0
2023-11-08,85.0,0,11,2023,9,25,0.01156310950125383,7178,83.0
2023-11-09,99.0,0,11,2023,9,26,0.011594598281271313,7331,85.0
2023-11-10,167.0,0,11,2023,9,27,0.013279678068410463,7455,99.0
2023-11-11,2.0,0,11,2023,9,28,0.022302350427350428,7488,167.0
2023-11-12,0.0,0,11,2023,9,29,0.0002642356982428326,7569,2.0
2023-11-13,169.0,0,11,2023,10,1,0.0,7885,0.0
2023-11-14,134.0,0,11,2023,10,2,0.02190254017625713,7716,169.0
2023-11-15,153.0,0,11,2023,10,3,0.01709619800969635,7838,134.0
2023-11-16,162.0,0,11,2023,10,4,0.0191969887076537,7970,153.0
2023-11-17,154.0,0,11,2023,10,5,0.020141738157403954,8043,162.0
2023-11-18,6.0,0,11,2023,10,6,0.018928220255653883,8136,154.0
2023-11-19,0.0,0,11,2023,10,7,0.0007378258730939498,8132,6.0
2023-11-20,272.0,0,11,2023,10,8,0.0,8132,0.0
2023-11-21,165.0,0,11,2023,10,9,0.03460559796437659,7860,272.0
2023-11-22,149.0,0,11,2023,10,10,0.021442495126705652,7695,165.0
2023-11-23,132.0,0,11,2023,10,11,0.01974556056188709,7546,149.0
2023-11-24,112.0,0,11,2023,10,12,0.017804154302670624,7414,132.0
2023-11-25,0.0,0,11,2023,10,13,0.015338263489454943,7302,112.0
2023-11-26,0.0,0,11,2023,10,14,0.0,7302,0.0
2023-11-27,144.0,0,11,2023,10,15,0.0,7302,0.0
2023-11-28,81.0,0,11,2023,10,16,0.020117351215423303,7158,144.0
2023-11-29,76.0,0,11,2023,10,17,0.011445527766002543,7077,81.0
2023-11-30,200.0,0,11,2023,10,18,0.010761823845935995,7062,76.0
2023-12-01,238.0,0,12,2023,10,19,0.028868360277136258,6928,200.0
2023-12-02,3.0,0,12,2023,10,20,0.03475467289719626,6848,238.0
2023-12-03,0.0,0,12,2023,10,21,0.00043208987469393634,6943,3.0
2023-12-04,139.0,0,12,2023,10,22,0.0,7098,0.0
2023-12-05,89.0,0,12,2023,10,23,0.019974134214686017,6959,139.0
2023-12-06,80.0,0,12,2023,10,24,0.012685290763968073,7016,89.0
2023-12-07,116.0,0,12,2023,10,25,0.011428571428571429,7000,80.0
2023-12-08,126.0,0,12,2023,10,26,0.01676542853013441,6919,116.0
2023-12-09,0.0,0,12,2023,10,27,0.018548505814809362,6793,126.0
2023-12-10,0.0,0,12,2023,10,28,0.0,6793,0.0
2023-12-11,241.0,0,12,2023,10,29,0.0,6793,0.0
2023-12-12,250.0,0,12,2023,10,30,0.036782661782661784,6552,241.0
2023-12-13,132.0,0,12,2023,11,1,0.039669946048873375,6302,250.0
2023-12-14,92.0,0,12,2023,11,2,0.02139384116693679,6170,132.0
2023-12-15,164.0,0,12,2023,11,3,0.015136558078315236,6078,92.0
2023-12-16,0.0,0,12,2023,11,4,0.027730808251606356,5914,164.0
2023-12-17,0.0,0,12,2023,11,5,0.0,5914,0.0
2023-12-18,113.0,0,12,2023,11,6,0.0,5914,0.0
2023-12-19,90.0,0,12,2023,11,7,0.019479400103430442,5801,113.0
2023-12-20,78.0,0,12,2023,11,8,0.015759061460339695,5711,90.0
2023-12-21,60.0,0,12,2023,11,9,0.0138469731936801,5633,78.0
2023-12-22,74.0,0,12,2023,11,10,0.010766194150367845,5573,60.0
2023-12-23,0.0,0,12,2023,11,11,0.013456992180396435,5499,74.0
2023-12-24,0.0,0,12,2023,11,12,0.0,5499,0.0
2023-12-25,132.0,0,12,2023,11,13,0.0,5558,0.0
2023-12-26,98.0,0,12,2023,11,14,0.024327312937707336,5426,132.0
2023-12-27,107.0,0,12,2023,11,15,0.017824663514005093,5498,98.0
2023-12-28,117.0,0,12,2023,11,16,0.019408670415381826,5513,107.0
2023-12-29,248.0,0,12,2023,11,17,0.02119181307734106,5521,117.0
2023-12-30,0.0,0,12,2023,11,18,0.04560500183891136,5438,248.0
2023-12-31,0.0,0,12,2023,11,19,0.0,5540,0.0
